177.600682,0.9999,0.0002,0.0030,0.0031
177.611644,0.9999,-0.0035,0.0048,0.0051
177.621936,0.9999,-0.0072,0.0064,0.0069
177.631072,0.9998,-0.0108,0.0079,0.0083
177.641641,0.9998,-0.0145,0.0092,0.0093
177.650566,0.9997,-0.0180,0.0104,0.0101
177.661172,0.9996,-0.0215,0.0115,0.0107
177.671795,0.9995,-0.0248,0.0128,0.0111
177.680757,0.9994,-0.0280,0.0139,0.0115
177.691387,0.9993,-0.0312,0.0149,0.0117
177.700348,0.9992,-0.0343,0.0160,0.0120
177.710994,0.9990,-0.0374,0.0169,0.0121
177.721620,0.9989,-0.0406,0.0176,0.0121
177.730580,0.9988,-0.0438,0.0182,0.0120
177.741220,0.9986,-0.0469,0.0188,0.0117
177.750201,0.9985,-0.0499,0.0195,0.0114
177.760849,0.9983,-0.0526,0.0204,0.0113
177.771454,0.9982,-0.0552,0.0214,0.0114
177.780396,0.9980,-0.0578,0.0225,0.0115
177.791040,0.9978,-0.0604,0.0236,0.0116
177.799994,0.9976,-0.0632,0.0246,0.0115
177.810629,0.9974,-0.0663,0.0256,0.0113
177.821276,0.9971,-0.0696,0.0263,0.0110
177.830230,0.9969,-0.0732,0.0271,0.0107
177.840867,0.9966,-0.0768,0.0278,0.0104
177.849854,0.9963,-0.0805,0.0284,0.0098
177.860450,0.9960,-0.0841,0.0289,0.0091
177.871050,0.9957,-0.0874,0.0295,0.0084
177.879984,0.9954,-0.0906,0.0300,0.0078
177.890672,0.9951,-0.0936,0.0305,0.0071
177.899688,0.9948,-0.0965,0.0309,0.0065
177.910366,0.9945,-0.0995,0.0312,0.0059
177.921046,0.9941,-0.1028,0.0314,0.0051
177.930033,0.9938,-0.1064,0.0317,0.0046
177.940718,0.9933,-0.1103,0.0320,0.0042
177.949739,0.9929,-0.1145,0.0322,0.0038
177.959908,0.9924,-0.1187,0.0323,0.0036
177.970090,0.9919,-0.1228,0.0324,0.0033
177.980260,0.9914,-0.1267,0.0321,0.0029
177.990446,0.9909,-0.1306,0.0315,0.0024
178.000621,0.9904,-0.1345,0.0308,0.0020
178.010864,0.9899,-0.1379,0.0305,0.0020
178.019413,0.9894,-0.1415,0.0304,0.0021
178.029616,0.9890,-0.1451,0.0303,0.0021
178.039825,0.9884,-0.1486,0.0306,0.0023
178.050032,0.9878,-0.1523,0.0313,0.0025
178.060248,0.9872,-0.1561,0.0322,0.0029
178.069263,0.9865,-0.1599,0.0333,0.0035
178.079480,0.9858,-0.1637,0.0345,0.0042
178.090179,0.9852,-0.1675,0.0353,0.0049
178.099220,0.9846,-0.1711,0.0359,0.0053
178.109940,0.9839,-0.1748,0.0363,0.0056
178.120628,0.9833,-0.1783,0.0364,0.0056
178.129650,0.9826,-0.1818,0.0366,0.0057
178.140340,0.9819,-0.1853,0.0370,0.0057
178.149376,0.9812,-0.1889,0.0377,0.0057
178.160061,0.9805,-0.1926,0.0387,0.0057
178.169092,0.9797,-0.1963,0.0401,0.0057
178.179781,0.9788,-0.2002,0.0418,0.0057
178.188787,0.9779,-0.2042,0.0436,0.0059
178.199473,0.9770,-0.2081,0.0454,0.0062
178.210152,0.9760,-0.2122,0.0471,0.0066
178.219158,0.9750,-0.2164,0.0485,0.0071
178.229852,0.9741,-0.2206,0.0497,0.0076
178.238888,0.9730,-0.2247,0.0506,0.0082
178.249477,0.9721,-0.2287,0.0512,0.0089
178.260065,0.9711,-0.2328,0.0515,0.0097
178.269007,0.9701,-0.2369,0.0516,0.0104
178.279616,0.9691,-0.2407,0.0513,0.0110
178.288566,0.9682,-0.2447,0.0510,0.0114
178.299165,0.9672,-0.2486,0.0507,0.0117
178.309793,0.9662,-0.2525,0.0504,0.0120
178.318746,0.9651,-0.2565,0.0502,0.0120
178.329351,0.9641,-0.2604,0.0500,0.0120
178.339961,0.9631,-0.2643,0.0499,0.0117
178.348932,0.9620,-0.2681,0.0498,0.0115
178.359550,0.9610,-0.2717,0.0499,0.0117
178.368536,0.9600,-0.2754,0.0502,0.0119
178.379175,0.9589,-0.2790,0.0505,0.0124
178.389808,0.9578,-0.2826,0.0507,0.0131
178.398772,0.9567,-0.2861,0.0510,0.0138
178.409429,0.9556,-0.2898,0.0508,0.0146
178.418397,0.9545,-0.2935,0.0504,0.0152
178.429016,0.9534,-0.2971,0.0497,0.0157
178.439685,0.9523,-0.3008,0.0487,0.0161
178.448645,0.9512,-0.3045,0.0476,0.0163
178.459270,0.9500,-0.3083,0.0464,0.0164
178.468214,0.9488,-0.3121,0.0454,0.0162
178.478837,0.9475,-0.3162,0.0445,0.0159
178.489465,0.9461,-0.3204,0.0437,0.0153
178.498425,0.9448,-0.3246,0.0430,0.0146
178.509046,0.9433,-0.3289,0.0424,0.0139
178.517996,0.9418,-0.3331,0.0417,0.0131
178.528612,0.9404,-0.3372,0.0411,0.0121
178.539230,0.9390,-0.3414,0.0403,0.0112
178.548179,0.9376,-0.3454,0.0396,0.0104
178.558838,0.9362,-0.3492,0.0389,0.0098
178.567795,0.9348,-0.3531,0.0382,0.0094
178.578420,0.9334,-0.3567,0.0375,0.0092
178.589034,0.9321,-0.3600,0.0367,0.0092
178.597954,0.9309,-0.3633,0.0359,0.0093
178.608568,0.9297,-0.3663,0.0349,0.0093
178.619189,0.9286,-0.3693,0.0341,0.0093
178.628119,0.9274,-0.3723,0.0334,0.0090
178.638721,0.9263,-0.3752,0.0328,0.0087
178.647663,0.9251,-0.3782,0.0325,0.0084
178.658263,0.9239,-0.3812,0.0323,0.0080
178.668873,0.9225,-0.3845,0.0322,0.0075
178.677882,0.9211,-0.3878,0.0323,0.0070
178.688570,0.9197,-0.3911,0.0325,0.0065
178.697586,0.9183,-0.3945,0.0328,0.0060
178.708261,0.9168,-0.3979,0.0328,0.0055
178.718951,0.9154,-0.4012,0.0327,0.0049
178.727947,0.9140,-0.4044,0.0324,0.0042
178.738588,0.9126,-0.4075,0.0320,0.0037
178.747576,0.9113,-0.4106,0.0317,0.0032
178.758234,0.9099,-0.4136,0.0314,0.0027
178.768411,0.9085,-0.4166,0.0312,0.0024
178.778587,0.9071,-0.4197,0.0309,0.0021
178.787107,0.9058,-0.4227,0.0308,0.0018
178.797309,0.9043,-0.4257,0.0306,0.0015
178.808001,0.9029,-0.4287,0.0303,0.0011
178.818174,0.9015,-0.4317,0.0300,0.0008
178.828338,0.9001,-0.4346,0.0297,0.0005
178.838518,0.8987,-0.4375,0.0292,0.0002
178.847502,0.8974,-0.4402,0.0287,0.0000
178.857605,0.8961,-0.4429,0.0282,-0.0002
178.868282,0.8948,-0.4456,0.0277,-0.0005
178.877324,0.8935,-0.4482,0.0273,-0.0007
178.888019,0.8922,-0.4509,0.0270,-0.0010
178.897035,0.8908,-0.4536,0.0270,-0.0012
178.907263,0.8895,-0.4562,0.0270,-0.0014
178.917489,0.8881,-0.4589,0.0270,-0.0016
178.927685,0.8867,-0.4615,0.0272,-0.0018
178.937905,0.8853,-0.4642,0.0272,-0.0021
178.948118,0.8839,-0.4669,0.0273,-0.0024
178.956672,0.8825,-0.4695,0.0272,-0.0027
178.966883,0.8811,-0.4720,0.0272,-0.0031
178.977085,0.8798,-0.4745,0.0272,-0.0034
178.987785,0.8785,-0.4770,0.0273,-0.0037
178.998020,0.8771,-0.4794,0.0273,-0.0040
179.007103,0.8759,-0.4818,0.0273,-0.0040
179.017885,0.8745,-0.4843,0.0275,-0.0040
179.026973,0.8732,-0.4866,0.0276,-0.0038
179.037234,0.8718,-0.4890,0.0276,-0.0035
179.047474,0.8705,-0.4913,0.0276,-0.0032
179.056537,0.8691,-0.4938,0.0277,-0.0027
179.066800,0.8678,-0.4961,0.0277,-0.0023
179.077066,0.8665,-0.4984,0.0277,-0.0019
179.087321,0.8652,-0.5007,0.0277,-0.0015
179.097577,0.8639,-0.5029,0.0278,-0.0010
179.107837,0.8627,-0.5049,0.0279,-0.0005
179.116867,0.8615,-0.5071,0.0280,0.0000
179.126958,0.8602,-0.5092,0.0280,0.0006
179.137123,0.8589,-0.5113,0.0281,0.0013
179.147310,0.8577,-0.5134,0.0283,0.0020
179.156360,0.8564,-0.5155,0.0284,0.0026
179.166556,0.8552,-0.5175,0.0286,0.0033
179.176765,0.8540,-0.5194,0.0288,0.0039
179.187446,0.8528,-0.5214,0.0289,0.0046
179.196467,0.8516,-0.5233,0.0291,0.0052
179.207156,0.8504,-0.5253,0.0292,0.0060
179.216183,0.8492,-0.5272,0.0294,0.0067
179.226885,0.8480,-0.5291,0.0297,0.0074
179.235941,0.8468,-0.5310,0.0298,0.0081
179.246530,0.8456,-0.5328,0.0298,0.0086
179.257146,0.8445,-0.5345,0.0297,0.0092
179.266092,0.8435,-0.5362,0.0296,0.0096
179.276717,0.8424,-0.5380,0.0292,0.0099
179.287340,0.8414,-0.5396,0.0287,0.0101
179.296299,0.8404,-0.5411,0.0281,0.0101
179.306899,0.8394,-0.5428,0.0275,0.0101
179.315872,0.8383,-0.5444,0.0270,0.0101
179.326498,0.8372,-0.5461,0.0265,0.0099
179.337112,0.8361,-0.5479,0.0259,0.0096
179.346068,0.8349,-0.5497,0.0253,0.0092
179.356688,0.8337,-0.5516,0.0249,0.0089
179.365634,0.8325,-0.5535,0.0247,0.0087
179.376253,0.8312,-0.5553,0.0245,0.0085
179.386857,0.8301,-0.5571,0.0242,0.0084
179.395788,0.8289,-0.5587,0.0240,0.0083
179.406403,0.8279,-0.5603,0.0237,0.0081
179.417004,0.8268,-0.5620,0.0233,0.0078
179.426025,0.8257,-0.5635,0.0231,0.0075
179.436722,0.8246,-0.5652,0.0229,0.0073
179.445750,0.8235,-0.5668,0.0228,0.0071
179.456447,0.8223,-0.5686,0.0226,0.0069
179.465463,0.8211,-0.5703,0.0223,0.0066
179.476142,0.8199,-0.5720,0.0220,0.0063
179.486854,0.8188,-0.5736,0.0216,0.0060
179.495862,0.8177,-0.5752,0.0214,0.0059
179.506565,0.8167,-0.5767,0.0213,0.0059
179.515591,0.8156,-0.5782,0.0212,0.0058
179.526284,0.8145,-0.5798,0.0213,0.0057
179.535313,0.8134,-0.5813,0.0213,0.0056
179.545996,0.8123,-0.5828,0.0214,0.0054
179.556678,0.8113,-0.5842,0.0214,0.0054
179.565686,0.8103,-0.5856,0.0215,0.0054
179.576368,0.8093,-0.5870,0.0217,0.0056
179.585391,0.8082,-0.5884,0.0217,0.0058
179.596075,0.8073,-0.5898,0.0217,0.0061
179.605102,0.8062,-0.5912,0.0216,0.0065
179.615783,0.8052,-0.5925,0.0215,0.0069
179.626464,0.8044,-0.5937,0.0214,0.0073
179.635486,0.8035,-0.5948,0.0214,0.0076
179.646175,0.8027,-0.5959,0.0214,0.0080
179.655122,0.8019,-0.5970,0.0215,0.0083
179.665726,0.8011,-0.5980,0.0216,0.0085
179.676310,0.8004,-0.5991,0.0217,0.0087
179.685242,0.7996,-0.6002,0.0217,0.0088
179.695862,0.7987,-0.6013,0.0217,0.0090
179.704796,0.7979,-0.6024,0.0217,0.0093
179.715421,0.7970,-0.6035,0.0219,0.0097
179.726050,0.7961,-0.6046,0.0220,0.0101
179.734977,0.7954,-0.6056,0.0221,0.0106
179.745600,0.7947,-0.6064,0.0223,0.0110
179.754542,0.7941,-0.6073,0.0226,0.0115
179.765173,0.7935,-0.6081,0.0229,0.0118
179.775794,0.7928,-0.6089,0.0231,0.0122
179.784738,0.7922,-0.6096,0.0235,0.0126
179.795376,0.7916,-0.6104,0.0238,0.0129
179.806000,0.7909,-0.6113,0.0239,0.0132
179.814969,0.7902,-0.6123,0.0239,0.0135
179.825609,0.7894,-0.6132,0.0239,0.0140
179.834591,0.7888,-0.6140,0.0240,0.0146
179.845249,0.7883,-0.6147,0.0240,0.0150
179.854221,0.7877,-0.6154,0.0240,0.0155
179.864863,0.7871,-0.6161,0.0242,0.0160
179.875514,0.7866,-0.6168,0.0245,0.0165
179.884495,0.7859,-0.6176,0.0248,0.0169
179.895163,0.7854,-0.6183,0.0250,0.0173
179.904137,0.7849,-0.6189,0.0252,0.0179
179.914783,0.7844,-0.6195,0.0255,0.0184
179.925429,0.7839,-0.6201,0.0258,0.0190
179.934390,0.7834,-0.6205,0.0259,0.0197
179.945041,0.7830,-0.6212,0.0260,0.0203
179.953983,0.7825,-0.6217,0.0261,0.0210
179.964624,0.7821,-0.6223,0.0261,0.0216
179.975253,0.7817,-0.6227,0.0261,0.0222
179.984218,0.7812,-0.6233,0.0261,0.0226
179.994856,0.7809,-0.6237,0.0262,0.0231
180.003816,0.7805,-0.6241,0.0264,0.0238
180.014491,0.7800,-0.6247,0.0266,0.0244
180.025148,0.7795,-0.6252,0.0269,0.0250
180.034155,0.7791,-0.6258,0.0270,0.0257
180.044866,0.7787,-0.6263,0.0270,0.0262
180.053879,0.7783,-0.6268,0.0271,0.0266
180.064572,0.7779,-0.6272,0.0272,0.0272
180.073612,0.7776,-0.6276,0.0272,0.0277
180.084331,0.7772,-0.6280,0.0272,0.0283
180.095034,0.7768,-0.6285,0.0270,0.0290
180.104075,0.7764,-0.6290,0.0267,0.0297
180.114747,0.7759,-0.6296,0.0264,0.0306
180.123744,0.7754,-0.6302,0.0261,0.0314
180.134382,0.7749,-0.6307,0.0259,0.0323
180.145026,0.7745,-0.6311,0.0258,0.0333
180.153997,0.7742,-0.6315,0.0259,0.0344
180.164644,0.7737,-0.6320,0.0259,0.0355
180.173640,0.7735,-0.6322,0.0261,0.0364
180.184277,0.7734,-0.6323,0.0261,0.0374
180.194927,0.7733,-0.6323,0.0263,0.0385
180.203921,0.7732,-0.6323,0.0266,0.0396
180.214597,0.7731,-0.6324,0.0269,0.0406
180.223572,0.7731,-0.6323,0.0272,0.0417
180.234221,0.7731,-0.6323,0.0274,0.0429
180.243204,0.7731,-0.6321,0.0277,0.0441
180.253848,0.7731,-0.6320,0.0280,0.0454
180.264480,0.7733,-0.6317,0.0283,0.0468
180.273462,0.7734,-0.6315,0.0286,0.0484
180.284115,0.7734,-0.6312,0.0290,0.0501
180.293083,0.7736,-0.6309,0.0296,0.0519
180.303739,0.7739,-0.6303,0.0303,0.0538
180.314388,0.7743,-0.6296,0.0311,0.0558
180.323358,0.7747,-0.6288,0.0320,0.0578
180.333997,0.7753,-0.6279,0.0330,0.0599
180.342979,0.7758,-0.6270,0.0339,0.0620
180.353637,0.7764,-0.6260,0.0347,0.0640
180.364261,0.7769,-0.6251,0.0354,0.0662
180.373223,0.7775,-0.6241,0.0363,0.0683
180.383854,0.7781,-0.6230,0.0370,0.0705
180.392802,0.7787,-0.6219,0.0379,0.0728
180.403461,0.7794,-0.6207,0.0386,0.0751
180.414107,0.7802,-0.6194,0.0394,0.0776
180.423089,0.7809,-0.6182,0.0402,0.0803
180.433682,0.7816,-0.6169,0.0412,0.0828
180.442633,0.7823,-0.6155,0.0424,0.0853
180.453254,0.7831,-0.6141,0.0436,0.0876
180.463874,0.7839,-0.6127,0.0449,0.0899
180.472836,0.7846,-0.6113,0.0462,0.0921
180.483446,0.7853,-0.6099,0.0473,0.0944
180.494067,0.7861,-0.6085,0.0483,0.0967
180.503029,0.7869,-0.6071,0.0493,0.0992
180.513671,0.7876,-0.6057,0.0503,0.1016
180.522628,0.7883,-0.6043,0.0511,0.1040
180.533227,0.7889,-0.6030,0.0521,0.1062
180.543830,0.7895,-0.6017,0.0530,0.1084
180.552804,0.7901,-0.6005,0.0537,0.1105
180.563415,0.7907,-0.5993,0.0544,0.1124
180.572368,0.7913,-0.5980,0.0552,0.1144
180.582992,0.7919,-0.5969,0.0560,0.1163
180.593621,0.7924,-0.5956,0.0569,0.1182
180.602589,0.7929,-0.5945,0.0579,0.1202
180.613228,0.7935,-0.5933,0.0587,0.1221
180.622211,0.7941,-0.5920,0.0591,0.1240
180.632857,0.7948,-0.5907,0.0595,0.1259
180.643516,0.7955,-0.5893,0.0596,0.1276
180.652511,0.7963,-0.5880,0.0596,0.1294
180.663184,0.7970,-0.5866,0.0598,0.1310
180.672182,0.7977,-0.5853,0.0599,0.1326
180.682845,0.7983,-0.5841,0.0599,0.1342
180.693488,0.7988,-0.5829,0.0602,0.1359
180.702436,0.7993,-0.5817,0.0607,0.1376
180.713082,0.7999,-0.5805,0.0614,0.1393
180.722039,0.8005,-0.5792,0.0621,0.1412
180.732646,0.8010,-0.5779,0.0629,0.1431
180.743275,0.8015,-0.5767,0.0635,0.1448
180.752230,0.8021,-0.5753,0.0643,0.1467
180.762855,0.8026,-0.5740,0.0651,0.1486
180.771816,0.8031,-0.5728,0.0660,0.1504
180.782458,0.8036,-0.5714,0.0668,0.1523
180.793084,0.8041,-0.5702,0.0677,0.1541
180.802034,0.8045,-0.5690,0.0685,0.1559
180.812649,0.8049,-0.5678,0.0692,0.1577
180.821615,0.8054,-0.5665,0.0699,0.1595
180.832242,0.8059,-0.5652,0.0707,0.1614
180.842867,0.8064,-0.5638,0.0714,0.1635
180.851834,0.8069,-0.5625,0.0720,0.1654
180.862426,0.8073,-0.5612,0.0727,0.1674
180.873063,0.8078,-0.5598,0.0734,0.1694
180.882018,0.8082,-0.5585,0.0743,0.1714
180.892647,0.8086,-0.5572,0.0753,0.1733
180.901622,0.8089,-0.5560,0.0764,0.1752
180.912259,0.8093,-0.5547,0.0778,0.1769
180.922910,0.8097,-0.5534,0.0792,0.1785
180.931877,0.8101,-0.5521,0.0807,0.1801
180.942470,0.8104,-0.5510,0.0821,0.1818
180.951423,0.8106,-0.5498,0.0832,0.1835
180.962037,0.8108,-0.5488,0.0839,0.1856
180.972664,0.8110,-0.5477,0.0843,0.1877
180.981631,0.8112,-0.5466,0.0845,0.1898
180.992256,0.8115,-0.5453,0.0849,0.1918
181.001211,0.8119,-0.5441,0.0855,0.1937
181.011882,0.8123,-0.5427,0.0862,0.1956
181.022538,0.8126,-0.5413,0.0870,0.1974
181.031515,0.8130,-0.5399,0.0879,0.1992
181.042167,0.8135,-0.5385,0.0887,0.2010
181.051135,0.8138,-0.5370,0.0895,0.2029
181.061776,0.8142,-0.5356,0.0903,0.2048
181.072410,0.8145,-0.5343,0.0909,0.2067
181.081386,0.8149,-0.5330,0.0915,0.2086
181.092036,0.8152,-0.5317,0.0919,0.2105
181.101017,0.8155,-0.5304,0.0922,0.2124
181.111632,0.8159,-0.5291,0.0927,0.2141
181.122249,0.8162,-0.5277,0.0933,0.2158
181.131210,0.8165,-0.5264,0.0941,0.2174
181.141827,0.8168,-0.5252,0.0950,0.2189
181.150780,0.8171,-0.5239,0.0959,0.2204
181.161406,0.8174,-0.5226,0.0967,0.2220
181.172040,0.8177,-0.5214,0.0975,0.2236
181.181012,0.8179,-0.5201,0.0983,0.2253
181.191629,0.8182,-0.5187,0.0991,0.2270
181.200586,0.8185,-0.5173,0.0999,0.2288
181.211218,0.8188,-0.5159,0.1006,0.2305
181.221826,0.8192,-0.5145,0.1015,0.2321
181.230771,0.8195,-0.5131,0.1024,0.2338
181.241407,0.8198,-0.5117,0.1031,0.2354
181.252028,0.8202,-0.5103,0.1037,0.2370
181.260988,0.8206,-0.5087,0.1042,0.2386
181.271599,0.8210,-0.5072,0.1047,0.2403
181.280547,0.8214,-0.5057,0.1050,0.2419
181.291167,0.8218,-0.5042,0.1053,0.2434
181.301772,0.8223,-0.5027,0.1057,0.2449
181.310722,0.8228,-0.5011,0.1061,0.2463
181.321337,0.8231,-0.4996,0.1065,0.2479
181.330290,0.8235,-0.4982,0.1069,0.2493
181.340910,0.8240,-0.4966,0.1072,0.2507
181.351542,0.8244,-0.4952,0.1076,0.2520
181.360484,0.8248,-0.4938,0.1080,0.2534
181.371106,0.8251,-0.4924,0.1085,0.2548
181.381721,0.8254,-0.4911,0.1089,0.2561
181.390659,0.8257,-0.4898,0.1093,0.2575
181.401286,0.8260,-0.4885,0.1095,0.2589
181.410222,0.8264,-0.4871,0.1097,0.2603
181.420837,0.8267,-0.4858,0.1098,0.2617
181.431466,0.8270,-0.4845,0.1100,0.2630
181.440414,0.8275,-0.4828,0.1103,0.2644
181.451021,0.8279,-0.4813,0.1105,0.2657
181.459975,0.8283,-0.4800,0.1105,0.2670
181.470605,0.8287,-0.4786,0.1105,0.2682
181.481223,0.8291,-0.4771,0.1103,0.2696
181.490182,0.8295,-0.4755,0.1104,0.2711
181.500810,0.8299,-0.4741,0.1105,0.2726
181.509762,0.8302,-0.4727,0.1107,0.2739
181.520390,0.8305,-0.4713,0.1110,0.2751
181.531020,0.8308,-0.4700,0.1113,0.2764
181.539982,0.8311,-0.4688,0.1118,0.2777
181.550619,0.8312,-0.4676,0.1123,0.2789
181.561251,0.8314,-0.4664,0.1129,0.2802
181.570194,0.8314,-0.4653,0.1135,0.2815
181.580814,0.8315,-0.4642,0.1141,0.2828
181.589774,0.8316,-0.4633,0.1146,0.2841
181.600389,0.8317,-0.4622,0.1151,0.2853
181.611012,0.8319,-0.4609,0.1154,0.2864
181.619963,0.8322,-0.4597,0.1157,0.2877
181.630600,0.8325,-0.4584,0.1161,0.2889
181.639549,0.8327,-0.4570,0.1165,0.2900
181.650177,0.8330,-0.4557,0.1169,0.2911
181.660800,0.8333,-0.4545,0.1172,0.2922
181.669758,0.8335,-0.4533,0.1175,0.2932
181.680398,0.8337,-0.4522,0.1176,0.2941
181.689356,0.8340,-0.4512,0.1177,0.2949
181.699979,0.8342,-0.4503,0.1177,0.2957
181.710610,0.8344,-0.4494,0.1178,0.2965
181.719571,0.8345,-0.4485,0.1179,0.2974
181.730204,0.8347,-0.4477,0.1178,0.2981
181.739176,0.8350,-0.4468,0.1179,0.2988
181.749814,0.8353,-0.4457,0.1180,0.2995
181.760436,0.8356,-0.4446,0.1182,0.3001
181.769375,0.8359,-0.4437,0.1183,0.3007
181.779998,0.8361,-0.4429,0.1181,0.3011
181.790604,0.8364,-0.4422,0.1180,0.3017
181.799575,0.8366,-0.4413,0.1177,0.3024
181.810207,0.8369,-0.4404,0.1174,0.3029
181.819149,0.8371,-0.4399,0.1172,0.3033
181.829781,0.8373,-0.4394,0.1169,0.3036
181.840420,0.8375,-0.4388,0.1165,0.3040
181.849378,0.8378,-0.4381,0.1161,0.3044
181.860010,0.8381,-0.4373,0.1159,0.3048
181.868960,0.8384,-0.4363,0.1158,0.3054
181.879604,0.8387,-0.4353,0.1157,0.3058
181.890235,0.8391,-0.4343,0.1158,0.3065
181.899197,0.8393,-0.4333,0.1159,0.3071
181.909830,0.8395,-0.4326,0.1161,0.3077
181.918795,0.8397,-0.4318,0.1163,0.3082
181.929427,0.8398,-0.4310,0.1166,0.3087
181.940059,0.8399,-0.4303,0.1169,0.3093
181.949013,0.8401,-0.4296,0.1172,0.3098
181.959635,0.8403,-0.4286,0.1175,0.3104
181.968582,0.8405,-0.4277,0.1178,0.3109
181.979213,0.8408,-0.4268,0.1181,0.3115
181.989824,0.8409,-0.4258,0.1184,0.3121
181.998768,0.8412,-0.4247,0.1188,0.3129
182.009390,0.8414,-0.4237,0.1192,0.3136
182.018405,0.8415,-0.4227,0.1198,0.3143
182.029060,0.8416,-0.4218,0.1203,0.3151
182.039703,0.8417,-0.4209,0.1210,0.3158
182.048677,0.8417,-0.4200,0.1218,0.3166
182.059324,0.8417,-0.4193,0.1226,0.3173
182.068314,0.8417,-0.4185,0.1233,0.3181
182.078957,0.8417,-0.4177,0.1240,0.3188
182.089600,0.8418,-0.4169,0.1246,0.3195
182.098588,0.8419,-0.4160,0.1251,0.3201
182.109215,0.8420,-0.4150,0.1255,0.3207
182.118149,0.8422,-0.4141,0.1260,0.3214
182.128746,0.8423,-0.4132,0.1267,0.3221
182.139363,0.8423,-0.4123,0.1275,0.3228
182.148322,0.8424,-0.4114,0.1282,0.3234
182.158939,0.8425,-0.4104,0.1288,0.3241
182.169535,0.8427,-0.4094,0.1293,0.3248
182.178489,0.8428,-0.4085,0.1298,0.3255
182.189108,0.8428,-0.4077,0.1304,0.3262
182.198063,0.8428,-0.4069,0.1310,0.3269
182.208684,0.8428,-0.4062,0.1317,0.3275
182.219308,0.8428,-0.4055,0.1325,0.3281
